#Object,Effective,temperature,Luminosity,Radius,Chi^2
#Name,Kelvin,Solar,luminosities,Solar,Radii
HIP,73199,3400.0743708078517,2588.6951970879436,236.23434593082516,0.000380651322005024
HIP,69269,3659.9595230072737,753.1265541532409,82.14397394488586,0.047670426945987734
HIP,64569,2884.199883788824,10875.546667348965,578.6978381306477,0.002622815261443259
HIP,13328,3868.1368338472384,610.2959071512491,67.37534367098942,0.010811343066836477
HIP,45058,3126.9991278648376,5338.5708375783615,389.6140895188386,0.0012937702545798126
HIP,90098,3976.507387646052,843.917877653514,81.51546030620037,6.083570247120685e-05
HIP,18744,3499.9878638307564,1767.9722618145472,174.83754839334577,0.027392975302549336
HIP,28328,4658.604919910431,627.3858695636018,49.460098875496136,0.0008484378957952271
HIP,98608,3288.3271143182355,4337.72483234526,311.4580190956279,0.10219921753142475
HIP,9372,3363.7823495082557,1813.9300824056136,158.1380432364121,0.05586111811560933
HIP,118131,3582.5618374347687,1363.2081902273046,124.034223940917,0.00027987965384991694
HIP,17593,3735.8562560984865,1203.570353210902,98.66169382231102,0.00011546838785873818
HIP,83081,3948.1134688854218,3219.303938422756,186.95821788454026,0.0003797457500186062
HIP,24169,3199.837728384882,5323.623141391953,333.09957795637774,0.0007813951797656348
HIP,51979,3700.3319341270253,772.8668178848726,83.26620497563465,0.045686024057905825
HIP,45496,3788.1215226929635,1242.9073435532655,115.8992338537719,0.04051491578091453
HIP,23015,4071.890499033034,3608.399906175318,160.0256346232755,0.0238659337093607
HIP,56779,3415.1168981939554,1802.2716699798289,152.04926093731368,0.06757853496131024
HIP,29651,4371.532715857029,1029.0553162974682,63.07588553005572,0.0004936233100477833
HIP,27989,3523.2989840582013,69238.08220100479,1072.6843806875215,0.02407968052654757
HIP,22626,3537.7595696406206,741.2528221241565,105.89363171136192,7.970408023763233e-05
HIP,36547,3499.7015165537596,1400.5088814827595,162.59084979901252,7.920925894251539e-05
HIP,45902,3724.0271669230424,1399.21166499113,122.94433628128054,0.01990740565254107
HIP,84780,3313.1152304007264,1589.5452763467745,141.30105024630245,0.0610280231822069
HIP,25737,3829.817136938218,752.0749416672307,69.3747806903352,6.903880188633206e-05
HIP,66803,3665.7981905154884,945.0942506468592,90.29532452369564,0.0449304636421253
HIP,42502,3167.340512719966,2625.985917630015,225.76869908835894,0.0020028668069073676
HIP,69038,3431.8539328780025,1981.4324593517647,193.99652760205586,0.06412179174431523
HIP,66666,3241.9882134348154,3453.9730297292663,297.97319155746965,0.0018875914721904006
HIP,46806,2322.962326046545,4527.765657981652,580.5354007694503,0.044795863643470386
HIP,72432,3316.0115206521004,2095.9113451448734,203.47529273267887,0.00012112730950969319
HIP,17296,3552.346486549359,1270.197523843232,147.7178697443052,0.044219339666884225
HIP,116264,3413.6052916814515,1854.308438109807,170.82852879948726,0.08109244410340079
HIP,27639,3765.597621613415,1138.3021725946821,107.30531172686258,0.0002950127938074219
HIP,66738,3676.8014846742153,1355.2433913101543,136.64850190561233,0.0001464916644264732
HIP,105562,3134.486823172774,1633.852430093452,195.40151133159887,0.00021764434248425032
HIP,11455,2799.8838378395885,2140.882499704288,296.87219022523135,0.007298267526713888
HIP,18597,3711.554294452071,1254.050734696489,136.10075830138967,0.05004210739174781
HIP,95937,3652.527699152415,925.0056069798648,87.55743041888687,0.03274267948066627
HIP,110478,2983.5028302657884,8993.017392551135,609.0072262915002,0.01708081219958368
HIP,56702,3119.3386810077936,1389.5006104315673,206.98304493190736,0.012681948961982305
HIP,114318,3104.059077226557,2275.407787771459,263.53553785114775,0.00131108383368823
HIP,34909,3458.563259523362,2581.617249170946,183.79103509391157,0.0723458372571928
HIP,35120,3529.656360828085,810.0247128075395,89.64812613283824,0.00014142154960880795
HIP,15549,3977.197773680091,1295.8204556197472,96.1872417615961,0.0010059579527939573
HIP,89172,3572.2690927796066,1158.5609522672505,117.64475882411591,8.590264088123711e-05
HIP,62985,3575.4890461696777,1704.6768536686577,134.71400272986395,0.026503695025330266
HIP,44816,3821.509640067816,8510.004233320176,334.78583132684605,0.0021073513602624075
HIP,57613,3442.5417239405215,1701.210216434558,158.1970082475899,0.08255094694894607
HIP,69068,3625.728688660456,779.6264263356505,102.59689514967747,0.07451000539865912
HIP,34670,4350.515772130311,126.08936713259855,22.498572062998292,6.912491124491432e-05
HIP,47965,3549.1741436719894,1493.0299588993669,167.15066687463747,0.06097720156957626
HIP,10155,3545.6853462429717,1008.9876974424285,107.71251855554694,0.04522436674497984
HIP,44824,3865.79777818406,873.6804172950372,80.31196428092451,0.0004236887602257119
HIP,114489,3248.6765514640138,3260.5901266799274,225.29601353032908,0.09783680423833517
HIP,24738,3444.8154776357114,1724.9093613017271,179.60925184352038,6.889570659071603e-05
HIP,115022,3641.613909895532,1425.2931190737056,144.30114090524296,0.025410839858687917
HIP,13495,3333.6668089788873,2223.164190707955,177.4765221821429,0.06538038940035959
HIP,23840,3530.0439912080765,1476.2528776112033,173.35118890127086,0.06412693677891608
HIP,9234,3018.8888795359526,5969.560143599058,496.7950711721679,0.0025040603106105453
HIP,106642,3225.0420340627898,5707.680063943636,437.3195166654245,0.001612213823695633
HIP,33878,3693.037676140666,1381.2567124182226,108.10109107632553,6.680204503034274e-05
HIP,101984,3665.4091209173203,1099.388359563817,103.46152324209177,0.044979910689969115
HIP,53907,3827.721916139126,1067.8814159109272,86.74901017065119,0.014957635034542505
HIP,102624,3582.47545145452,1871.6565360932632,138.68161217278345,0.025005884698045402
HIP,50333,3709.1709930449724,836.4641583409176,84.36165874907233,0.028176921243243745
HIP,98583,3656.247250351589,958.9204073542072,115.45628927232585,0.024698281924744474
HIP,9326,3680.581975139212,914.5332743208477,101.42617431840665,0.060257353523117146
HIP,82833,3200.1686930656433,5210.298536709504,681.580143003874,0.023534654565076692
HIP,97629,2317.2411240730435,10833.626960787495,878.0562923888554,0.014262938190860849
HIP,60122,3711.3334086025134,860.1415866323499,106.4567375198136,0.034459257887011964
HIP,61022,2907.508000023663,5523.462966156629,406.4509900860141,0.0005506513031785102
HIP,22730,3699.7334770741872,898.6669605158366,83.07702122912046,7.629056994288583e-05
HIP,97365,3632.107071783539,3458.839828279287,200.82735937658663,0.0013308779983730939
HIP,98031,2530.731445555575,6670.977918422582,609.0410261780917,0.0006389850106544139
HIP,67665,3565.7870736904442,1689.5783603658829,152.22766258732076,0.00029435034904068576
HIP,85934,3446.3833264878485,1281.3612175651451,131.10290974971235,0.07175806064192147
HIP,22678,4234.050542508485,967.0305840082066,73.18730786245615,0.008989806687660785
HIP,73764,3335.547022148967,2185.125091615299,231.57622728212763,0.00010049841502752454
HIP,98500,3468.331140631344,1065.8014820158967,146.83632264688012,0.045297238990518955
HIP,56127,3957.4654245749116,589.1351611664978,56.37670363644877,0.02236284480347088
HIP,41037,4023.8805547356606,13593.109391502665,419.4956628988631,0.015179627549388048
HIP,79664,4849.003795119934,1461.61255050446,88.97726643640057,0.00012294279647420583
HIP,109102,3856.551136908238,914.587206232668,93.24610143635994,6.417703902945236e-05
HIP,47723,3684.4433307647705,804.5898710980007,85.05643436817776,0.038755289447894116
HIP,104451,2961.9453087076545,10191.207621332947,766.7449791964367,0.001925892431279405
HIP,104974,3552.704834206961,1649.9989481451962,139.4676480786022,0.06547948691292803
HIP,103227,4545.633980445564,1518.6937961234582,95.32705205508006,0.025365197753563332
HIP,114939,3449.0982805669773,1942.8342348484784,154.02985857306362,0.0008941759102826486
HIP,48615,3807.281557287861,870.2712290026894,80.7618038234276,0.03414425211277643
HIP,2900,3778.7424585068948,801.0305562638706,86.74939268246045,0.03662722045236919
HIP,27229,3355.973634773327,1629.6057876880784,170.73700568654706,0.00014483051893843992
HIP,117020,3660.0246676022653,1163.7192694067464,103.0066053973718,0.04550848929189311
HIP,76307,3706.032985007332,1072.0920737557421,116.27930482030278,0.03696818730948183
HIP,85302,3424.8752178275026,1576.6237612598754,152.2460226792254,0.06504426031558802
HIP,109937,4256.898271758109,1455.9212867259043,92.8615358445586,0.008537967027488531
HIP,70401,2440.016035158187,6510.81923411457,615.6209632616246,0.0005031826712835352
HIP,75207,3471.952358854469,1081.1692887928443,132.0925986490061,0.003526925391640965
HIP,30679,5072.91548504727,108.29166774482584,34.3815160702395,0.0006523271280562541
HIP,12086,3599.9916813522577,1335.7963182543658,135.82505869428908,0.0001352267906009531
HIP,102720,3164.2966212474857,2689.474144503524,256.723333068558,0.0002145020774727792
HIP,8240,3612.575912475586,934.3794274437093,121.27024835533891,0.05709169972996354
HIP,117887,3409.5774823834654,1579.513067398775,136.46928743299432,0.06872424657393114
HIP,9171,3264.677157998085,1696.3966286396164,189.2515775614967,0.0596543890671236
HIP,29919,3421.325424145907,3119.0310002632295,293.90909910259546,0.06765147816204058
HIP,35626,3570.167714568088,895.6790937331341,103.5532259484424,0.0010622769743426196
HIP,91494,3621.1811826343182,1013.9715860460284,120.71881624676217,0.04214522539691666
HIP,80197,3606.9404232501984,1166.4959046994436,126.93253744108294,0.04545263233471822
HIP,99082,2800.082495212555,7335.649926706929,516.2668501467308,0.0009732884643972965
HIP,97032,3314.26539789245,1352.8764608286806,216.53006178075225,0.007055445385119838
HIP,74633,3311.9572825497016,824.1753078749615,101.22945383615378,0.0032870847429524526
HIP,33779,3623.2327264406194,1558.8361341294492,169.52836640703998,0.05594497059161935
HIP,85258,4299.97200258309,5742.70393404676,241.40533345136274,0.017946376439621506
HIP,89981,3663.9611770235933,1358.4110762842001,142.50458121425078,0.00012008616809912672
HIP,25194,3546.6108153015375,821.7818669767742,106.55033161097177,0.003351647659372457
HIP,22667,3473.1601424887776,2950.4951019445834,191.31752731852114,0.07059942168645236
HIP,90023,3717.558979948517,696.518265392156,77.67587920754293,0.00010049780084758909
HIP,64460,3349.0762712608557,1195.7561988612101,121.612321782526,0.07920637723201164
HIP,77907,3603.95258476492,1212.8288122289011,138.56060101818267,0.042327817965069146
HIP,8,2541.1428237101063,6927.831117853832,651.0032671884561,0.002941340236016997
HIP,85820,3178.156301379204,17480.378116772834,899.5300842242384,0.0013110331131907596
HIP,50371,4148.5406688647345,3509.8292101321526,197.93162862219117,0.0004344602844416438
HIP,96204,3332.7856267802417,2537.845017171654,193.1625737991981,0.000248584037650715
HIP,117986,3466.5016654506326,1084.7727660827106,116.93728555658947,0.06729745200233106
HIP,63066,3694.1953780740732,852.4162899281083,93.84684065224073,0.0001458677679034583
HIP,38016,3733.3306182351953,822.0981383372209,88.67342184132583,0.02078911684581596
HIP,79086,3330.9382930397987,1250.4511258729551,134.79786436905542,0.08219515304384603
HIP,28874,3176.641699115862,5339.852863999591,366.1100004668423,0.05340156261948551
HIP,106062,3370.473164273426,3043.0133015760316,227.91621740859685,0.07539212208924477
HIP,100261,3339.9003855884075,2393.7038525972566,277.56765452585637,0.08335504090095851
HIP,88128,4655.518951051927,1038.273807037715,60.08521580359516,0.008886157838239284
HIP,76423,3145.062188671727,6543.374494672298,397.07985970038703,0.09159697865449544
HIP,9533,3591.3798707770184,809.8864208095482,91.17998918517563,0.038576335706923676
HIP,64852,3661.828696306766,1811.12243207755,124.45348176543327,0.05377687199528772
HIP,92142,3447.256023287773,1298.8939757388157,155.06277249333348,0.00017283076687544987
HIP,67288,3626.2026112212334,985.8025693627691,99.84976064215809,0.00012036636765703408
HIP,52009,3415.9024698659778,4125.251215317695,270.08367385747374,0.004887680811235275
HIP,77615,2061.2022508960217,8770.544431906535,1000.2825650256018,0.016588250543340018
HIP,79349,3426.726020410424,1921.657987673302,178.85697365039664,0.0723767709111957
HIP,52127,3558.030024692416,1159.859645202212,147.39284667446765,0.10200395102584033
HIP,107140,3322.4352318048477,2587.1012729329304,276.4052309991531,0.056374051099431166
HIP,92111,3956.15391603671,959.8594486138421,82.5038252843378,9.626719599849408e-05
HIP,93605,2953.710565790534,3313.518816346159,323.92232916446125,0.0058042179167463355
HIP,13502,3084.125810265541,26799.94852671939,1124.5010820489636,0.10981369480664183
HIP,100935,2780.318052023649,10381.515178810852,617.7281161851406,0.00253066880741148
HIP,76573,3199.428235766245,2953.4948804868714,228.1367797823661,0.08649866961285384
HIP,112078,3414.311201852979,2141.74382430341,159.96021332216773,0.0696679465441729
HIP,56899,3504.4228680431843,1369.2886988490131,136.94181557368722,0.07475395298559642
HIP,28166,3225.2438205876388,4734.484378052173,441.7300999353309,0.0014487218200357993
HIP,112102,3502.5666201487184,842.9815177023467,110.18160681909279,0.06798449643059515
HIP,75530,3734.973372949753,1515.4020144301546,114.54158626117224,0.02788767497258293
HIP,107315,4223.340208766313,8460.752916619436,223.81476745883515,0.0004184489742242672
HIP,14417,3693.1446231901646,852.0685793788149,104.57973073724688,9.507579587026739e-05
HIP,97630,3616.3536734466106,1522.4211343273753,156.19818630468913,9.74591298454594e-05
HIP,51585,3611.383975391509,1750.9143134626001,143.3142400801107,0.05329362315979859
HIP,63024,3326.020624372177,3106.6826541157907,318.7065166394996,0.0001160729004173508
HIP,73945,3964.1063076257706,739.7323536157891,67.0865785924223,0.027955608043435543
HIP,37379,3951.466754078865,953.7155317078939,78.8498927415506,8.127840533394393e-05
HIP,43215,3361.6373809147626,1663.786973332324,178.9285693620613,0.002205128620946968
HIP,43603,3632.375482376665,730.387465877192,100.77342932703145,0.00015383228770092449
HIP,73350,3649.9075454100966,631.3172143548046,72.1289916783319,0.042362661784540304
HIP,57512,3720.107326693833,938.3489690222515,116.3910394630836,0.00023833726764628665
HIP,96399,3534.156775083393,706.9219465255026,109.73478329304636,0.06293911514413107
HIP,93270,3455.1004772423767,1029.3146097843135,119.04307959308323,0.07016109652742504
HIP,71995,3592.131891346362,1649.4557775541484,141.97798096504582,0.022101899514442518
HIP,99631,4006.008923873742,707.1593964782564,61.10274550351979,0.00015595396711605002
HIP,96111,3433.5132479667664,1636.364326492668,184.07628516092603,0.07748556313294988
HIP,46515,4197.581459283829,1190.2540764407204,86.28630633142174,0.008772793783897469
HIP,50332,3338.353833250585,1796.8962994161839,218.85610576107993,0.05395440941089205
HIP,95902,3215.911674592644,3081.4511607266986,313.97165661870304,0.002899517647774803
HIP,56293,3569.190824960824,712.1196000901797,93.43206875634485,0.06407932376442041
HIP,31099,3533.016147608869,1192.9471558851487,155.20826988511152,0.0001006762726602675
HIP,45455,3823.173402386019,872.014427010555,98.81925300898239,0.022672290562658393
HIP,55639,3129.1872657835484,2210.227991491295,249.59243023746455,0.0003799487591527463
HIP,56518,3504.553619772196,1462.8049123928017,178.42467882306568,7.798255713832018e-05
HIP,40282,3661.209444924316,1157.1692251319182,143.99285759965028,9.036828934882501e-05
HIP,74386,3455.670082939323,2890.821736312187,213.24488804220212,0.08368124906157946
HIP,34912,3556.038753837347,1517.0007236118759,178.3994251716226,0.049439616212409415
HIP,78781,2880.6459081172943,1827.2067359510186,326.72832046485905,0.014924322231211519
HIP,92079,3412.831227108836,1740.25387588063,165.8098014374018,0.00010488067380168579
HIP,55173,3619.89837619476,2371.955206132399,181.2990137379684,0.06166614935136058
HIP,67664,3748.1729574501514,1469.7999201474527,234.548237267238,0.00010549974628233663
HIP,97586,1757.0791244506836,9172.260766975503,1034.9275014060952,0.005855505135019211
HIP,107151,3666.4869882642233,1184.246886519778,101.49287067174873,0.04361984596223122
HIP,46194,3431.5176745617646,1059.1602281834023,148.62484956628148,0.0001286279087902783
HIP,28930,3547.7510926988907,1421.5367548962695,150.67165901127146,0.0005789761716499641
HIP,110346,3462.543054530397,908.9941275605808,117.0073879833199,0.04298031159838504
HIP,81660,4492.064076894894,730.9639449489188,60.42552190749992,8.335084473532716e-05
HIP,92791,3399.874429561605,9004.091110853356,491.566082980907,0.024078021118254706
HIP,63950,3383.19628914629,2230.8402846492822,191.15346121113197,0.07202423309797276
HIP,57505,3206.0242399573326,1897.0016534696206,354.34445290452607,0.005229548608455626
HIP,88657,3566.9321460532956,1585.7942828867,137.6932649334385,0.0002007488628017783
HIP,13756,3516.7179568263236,2097.0537304267446,154.61191015288566,7.979047995632044e-05
HIP,60979,3561.445511877537,1461.9080185459281,176.82387898031615,0.07846176797890882
HIP,118277,3845.5707228183746,985.1044780606616,96.03751570024738,7.104338274143877e-05
HIP,95049,3417.8110321238637,861.5456275951809,103.66007010208315,0.010796652708257288
HIP,79804,3410.5514267319813,2556.34496464087,274.9233440586968,0.07966425122472445
HIP,108133,3661.3297993317246,1403.810430545315,215.8737699003265,0.047097279988051806
HIP,62423,3753.885672800243,890.4992711999496,108.21349976953653,0.024217987844861903
HIP,73497,3706.1590604740195,984.4534143597789,87.93197188954784,0.038968679542000235
HIP,39659,3537.601708229631,660.443319448428,87.47825197124457,0.057409070590375345
HIP,7506,3514.8712053894997,785.5443650175488,134.14930166545068,0.00012926859065792067
HIP,26344,3699.7971183853224,1173.6204306634222,115.02386964443802,0.028175164583869854
HIP,114930,3115.65985199064,1962.294277220571,193.33021116808,0.09252354709145488
HIP,94162,3170.2871680259705,4121.356497331865,834.4435223611986,0.0005156922875456452
HIP,83462,3386.156020317867,1598.3474836124894,184.63473122142673,0.0529356627852027
HIP,45915,3524.9452130302234,2299.88826866822,236.37137076818803,0.06281813764154998
HIP,28404,3454.9424501135945,6318.60388587798,408.61288345622575,0.0003738519494536038
HIP,57362,3437.3939042902202,2330.3984088276575,255.57448894791293,0.06760365262573682
HIP,11293,3558.4603563518613,1682.7837640696796,220.87055055926123,0.07547863294575184
HIP,87808,4399.819287508726,2233.0980939749124,100.74100765121537,0.0004155615890701335
HIP,82172,3619.214574471116,1987.7067897414609,192.14902260318627,0.048420759396319235
HIP,61908,3511.17773368278,430.30692756420564,72.78175267948576,0.00012801394755997478
HIP,82650,3404.489280867856,2898.1739438109153,282.02997585981757,0.0005550052359991661
HIP,51905,3691.833817429142,993.6113657072502,98.04664212888177,0.10678269202451027
HIP,116889,3804.3196530779824,989.7983447522719,89.45807619101906,0.027666305057678656
HIP,112155,3137.1260186471045,1976.6312012837132,256.17041645694775,0.0003487133034914588
HIP,38200,3775.5260782924597,735.3067492421258,81.73127811209221,0.00016255557031014207
HIP,21297,4016.6659471724415,446.9873922440558,48.79111021810863,7.070683519864143e-05
HIP,109070,2638.935645995298,10916.03859417773,745.9963045400433,0.0008372185689417415
HIP,80047,3387.1025562286377,4702.615460846187,333.42031265361896,0.10134854503274943
HIP,69829,3673.22809999343,1423.7692896338601,125.91393190583483,0.0446068256658633
HIP,89678,3899.990149512887,1980.5522018520173,133.22597276677791,0.001752141734730074
HIP,94969,3312.5719634693814,2752.3003354162984,245.16088017303946,0.0003983557425480465
HIP,78276,3876.719069033861,751.8248204063511,81.2290327343614,0.021214592465201233
HIP,80488,2046.3467458575906,13750.72250555692,1281.241083194679,0.009905185278863695
HIP,35152,3708.8185169920325,918.3755361118939,102.5067818629399,0.030039452547674598
HIP,104031,3834.6644389629364,1582.0691281251657,105.59455369535056,0.028844026086291906
HIP,70236,3462.4568004906178,1729.3084992547106,170.93134478481247,0.053523525830770836
HIP,86153,3518.8203734904528,1281.5369167477713,149.6246079435874,0.06304334283594086
HIP,59831,15876750.0,5010880393.7687845,0.009368890751862752,0.007972139151573453
HIP,2215,3168.871896676719,4087.6461465421607,286.7806320106221,0.07887847491444816
HIP,89527,3497.470825430355,1787.9586662982015,139.19497361928447,0.00011199916723234781
HIP,37648,3871.364186843857,2054.156139636442,144.17199673116946,0.00045397854695193113
HIP,112832,4084.6354946494102,846.8174739852008,81.77972323078824,0.02198830840009621
HIP,79754,3532.2796328156255,2082.9970157226016,227.40222032455227,0.00021813768873663148
HIP,105576,3722.1549546718597,867.7360086356268,90.59244910187776,0.026404218829461895
HIP,3632,3477.7196338400245,2222.587710353258,174.78838129843265,0.05209171086730725
HIP,10418,3739.2880684824195,985.0052947467817,148.1230289454862,0.0003041920908366682
HIP,37508,3605.4330810700776,1160.7050559726722,112.93150089212709,0.047209612881514366
HIP,112585,3435.2748858626,597.4592403771287,99.6277054207513,0.00099616580339329
HIP,114347,3416.9097523391247,4437.119184551105,265.22421756710077,0.0001554480985548703
HIP,44481,3304.2272442765534,2144.0796225496283,246.61034416049523,0.08755995553235767
HIP,68937,3488.2965209847316,939.6638000858967,105.4999919334346,0.06416934505468416
HIP,75730,4022.7285731634765,491.70734802747296,53.0598550531877,6.71861038195264e-05
HIP,115590,3618.755739480257,2185.9582867755616,246.82610409978147,0.00021207072904700755
HIP,23453,4270.794395313715,4723.031706903132,200.92670554865182,0.0006693197530057336
HIP,57607,3075.0619246791757,8095.554554182007,566.8676680451134,0.0038279344401061484
HIP,86527,3964.1071479348466,2264.2559100630106,196.61702869093955,0.0017045254916945552
HIP,95038,3646.0697400569916,824.0585243568387,128.26942870865975,0.039866661620018534
HIP,46741,3835.745754278032,920.375960721091,114.90990886465958,0.00013451058351824407
HIP,15219,4793.690531357424,789.9313730384781,53.42270897514985,8.833740397977002e-05
HIP,44050,3158.101246440783,3324.680295752944,253.77203302417746,0.05187055933164692
HIP,95413,2827.16352957068,5706.596798991763,555.9921960432812,0.0561668209068046
HIP,66496,3238.5684722394217,1624.425526223808,177.09270444252317,0.003941807194426019
HIP,54708,3399.855671329424,2041.340931744767,256.1769776769746,0.00019767131423222424
HIP,108869,3312.9932504799217,2206.49933822628,256.3734696921917,0.00012095955003411731
HIP,24441,3346.965926885605,2878.449700255519,200.42745029996775,0.00011082670596379109
